customers	0.176	149	133
verify	0.300	18	14
interwebs	0.241	36	30
shaking	-0.659	82	170
spark	0.377	25	18
pins	-0.887	33	87
she'll	0.241	306	256
broadcast	0.324	82	63
sink	-0.492	65	114
effin	-0.614	97	192
quake	0.697	48	25
tp	-0.353	59	90
covered	-0.123	247	298
govt	-0.130	41	50
aching	-1.477	65	307
waves	0.950	249	102
clinic	-1.078	37	118
bball	-0.396	59	94
rock	1.201	2724	873
opera	0.651	8	4
offline	-0.327	177	262
fare	-0.512	17	31
poop	-1.052	97	298
arvo	0.345	48	36
witness	0.569	57	34
stil	-0.637	66	134
balloon	0.311	95	74
assignment	-0.442	256	425
n	-0.224	4378	5839
coding	0.126	114	107
airing	-0.301	24	35
wrap	0.002	140	149
variety	1.205	71	22
losing	-1.585	192	1003
asthma	-2.367	10	124
reschedule	-1.262	16	63
med	-0.138	66	81
rejection	-1.490	10	51
semi	0.042	89	91
shiz	0.018	42	44
runny	-2.245	15	160
headset	-0.518	18	33
whether	-0.166	274	345
xbox	0.064	7	7
stream	-0.124	212	256
thirsty	-0.534	76	139
wished	-0.727	111	246
sooooooo	-0.669	122	255
warn	0.376	40	29
farewell	-0.919	57	154
guitar	0.396	1035	742
primary	0.064	64	64
headaches	-1.596	57	304
oral	-0.745	60	136
mp3s	0.189	16	14
clubs	0.445	81	55
forward	1.254	4427	1345
blew	-1.023	80	239
animated	0.351	47	35
spoken	0.773	62	30
todayyy	0.742	66	33
toooooo	-0.819	35	86
entered	0.216	91	78
lonesome	-1.536	20	103
damaged	-1.947	14	111
should've	-1.008	124	364
thts	0.133	88	82
forms	-0.198	76	99
detect	0.431	12	8
beanie	0.553	30	18
jaw	-1.539	31	158
emailed	0.487	173	113
german	0.160	391	355
cancellation	-1.546	6	34
requested	-0.009	65	70
procrastination	-0.038	55	61
olive	0.577	136	81
website	0.461	1365	917
sox	-0.003	144	154
showin	0.238	24	20
include	0.913	165	70
discounts	1.580	40	8
kettle	0.122	52	49
cafe	0.520	365	231
midnight	0.069	549	546
majorly	-1.388	25	110
template	-0.144	38	47
saving	0.456	313	211
stuffed	-0.163	176	221
communication	0.159	76	69
emotional	-0.812	114	275
lease	-0.429	32	53
multiply	1.305	134	38
dunkin	0.041	86	88
flowing	1.211	62	19
performances	0.451	55	37
warped	-0.152	161	200
mon	0.192	256	225
exercise	0.435	299	206
hosting	0.450	180	122
attending	0.362	123	91
lullaby	0.584	36	21
satisfying	1.747	69	12
gooood	1.420	263	67
waters	0.320	52	40
petrol	-0.458	18	31
payment	-0.105	59	70
crystal	0.782	161	78
browse	0.599	40	23
stitches	-0.996	34	100
night's	0.064	169	169
chapters	-0.105	75	89
revision	-0.809	490	1174
taller	-0.211	37	49
greet	0.324	117	90
dig	1.220	266	83
slides	0.351	55	41
needles	-1.676	22	130
spring	0.151	467	428
flavored	0.494	39	25
acceptable	0.686	40	21
bunnies	0.046	54	55
smashed	-1.082	54	172
laying	-0.031	697	766
sour	-0.124	115	139
team	0.487	1523	997
replacing	-0.757	32	74
taste	0.615	712	410
withdrawal	-1.436	26	120
golfing	0.099	56	54
image	0.303	286	225
diy	0.237	43	36
forcing	-0.679	38	81
pre-order	0.575	49	29
pa	-0.163	337	423
parade	-0.542	190	349
upgraded	-0.227	82	110
barely	-1.058	255	785
bff's	0.400	48	34
docs	-0.945	57	158
puking	-1.858	11	81
chicken	0.300	1146	905
downtime	-0.342	37	56
anxiety	-1.828	26	178
matching	0.775	56	27
yest	-0.553	40	75
icon	0.302	192	151
schoool	-0.112	51	61
creek	0.168	90	81
soulja	0.607	61	35
hiking	0.598	115	67
indian	0.196	201	176
bomb	0.728	345	177
rushed	-1.128	23	78
industry	0.270	101	82
mtv	0.980	9	3
boat	0.273	528	428
necklace	0.215	149	128
noodle	0.022	94	98
thumbs	0.852	241	109
dates	0.076	238	235
accepted	0.824	168	78
dryer	-0.953	50	140
rights	-0.007	81	87
filled	0.199	346	302
scratching	-0.478	31	54
caused	-1.082	47	150
acting	-0.582	259	495
monkeys	0.529	85	53
pod	0.181	62	55
appealing	0.362	30	22
strawberry	0.792	401	193
slot	-0.243	38	52
cookout	0.846	93	42
palm	-0.073	258	296
sorted	0.672	317	172
mcdonalds	-0.025	215	235
forgive	-0.071	172	197
seniors	-1.008	61	180
asian	0.379	217	158
uncharted	-0.252	34	47
hoodie	-0.195	77	100
twitts	0.614	103	59
straight	0.073	643	637
cigs	-0.010	25	27
sex	0.676	698	378
bagel	0.109	112	107
shipping	-0.100	128	151
anatomy	-0.581	94	180
classmate	0.264	32	26
ment	0.164	72	65
appropriate	1.233	131	40
wiped	-0.988	43	125
invites	0.816	86	40
swallow	-0.974	27	78
drawing	0.494	322	209
sent	0.290	1478	1179
approved	1.038	105	39
render	-0.208	15	20
eliminated	-1.440	13	62
therapy	0.191	166	146
filming	0.464	211	141
cube	0.030	58	60
directory	0.658	28	15
gen	-0.221	81	108
qualify	0.526	26	16
worms	-0.374	30	47
sleeeep	0.435	57	39
assumed	0.089	39	38
painful	-1.698	117	686
wimbledon	-1.659	39	223
rain	-0.995	2390	6888
sore	-1.922	425	3102
sign	0.425	919	640
homework	-0.927	868	2339
exam	-0.647	1731	3525
screen	-0.481	502	866
vote	1.121	1651	573
board	-0.051	485	544
alone	-1.404	762	3311
send	0.686	2860	1535
b	-0.053	2028	2280
bothered	-0.707	36	79
get	0.120	31416	29696
class	-0.338	2132	3185
deserve	1.186	650	211
money	-0.213	1966	2594
see	0.525	21852	13774
2nite	-0.059	322	364
feed	0.010	395	417
where	-0.226	5118	6836
sight	0.465	123	82
keeps	-0.906	555	1465
goodnight	1.325	3979	1127
reception	0.023	120	125
yoga	0.735	361	184
gave	0.064	1367	1366
rides	0.232	128	108
however	-0.369	470	725
camp	-0.139	726	889
forced	-1.299	86	339
cutting	-0.428	172	282
papers	-0.431	185	304
slightly	-0.048	398	445
crashed	-1.721	111	666
emails	-0.078	314	362
working	-0.217	5440	7205
commercials	-0.449	84	141
wks	-0.498	76	134
prepared	0.590	192	113
hospital	-1.501	353	1692
plus	-0.032	1206	1327
daddy	-0.115	637	762
instant	0.089	117	114
built	0.497	144	93
massive	-0.719	244	535
switch	-0.023	264	288
window	-0.485	517	896
printer	-0.607	68	134
arrived	0.408	692	490
ideas	0.441	711	487
showing	0.151	428	392
slept	-0.421	808	1312
pack	-0.324	491	724
brought	0.200	618	539
killers	-0.046	111	124
revise	-0.913	161	429
today	-0.033	27331	30108
channels	-0.326	83	123
pills	-0.938	78	214
distance	-0.330	109	162
wish	-1.303	5572	21857
add	1.612	3394	721
overtime	-0.834	43	107
confirmation	0.643	115	64
pitch	0.085	95	93
festival	0.354	523	391
nxt	-0.310	127	185
disease	-0.856	58	147
jumping	0.497	184	119
dollars	-0.171	184	233
bb	-0.431	576	945
tryna	-0.574	148	281
outlook	-0.608	70	138
sheet	-0.019	69	75
emails	-0.078	314	362
rental	-0.544	48	89
wants	-0.656	1836	3773
setup	0.489	129	84
companies	-0.167	76	96
net	-0.183	350	448
strike	-0.202	101	132
bamboozle	-0.643	75	153
responding	0.529	77	48
mega	-0.130	135	164
position	-0.117	125	150
birthday	1.252	7363	2242
blowing	-0.094	110	129
one	0.123	25467	24009
stupid	-1.572	991	5089
running	-0.090	1572	1833
hav	-0.564	305	572
fail	-1.571	492	2527
plane	-0.736	493	1098
kitchen	0.056	507	511
seems	-0.429	1808	2961
house	0.218	6	5
talks	0.304	163	128
ran	-0.904	454	1196
happens	-0.142	792	973
cord	-1.045	32	99
soup	-0.016	494	535
downstairs	-0.495	126	221
bathroom	-0.380	241	376
blocked	-1.435	150	675
quiz	-0.142	209	257
upset	-2.645	150	2265
going	0.111	29040	27700
sorry	-1.296	5118	19930
fucked	-1.377	163	692
focus	0.601	326	190
rate	-0.064	204	232
wanna	-0.643	4110	8332
goin	0.098	1676	1620
feelin	-0.418	403	653
washing	-0.402	269	429
abs	0.282	96	77
radio	0.459	1208	813
selling	0.095	257	249
sickness	-1.674	43	249
orange	0.380	478	348
spaces	0.251	40	33
cheering	0.042	134	137
everyones	-0.705	107	232
pets	0.178	110	98
cuts	-1.112	53	174
needing	-0.314	97	142
raid	-0.295	43	62
homes	-0.419	57	93
wack	-1.166	49	170
steam	-0.199	69	90
grad	0.381	583	424
chance	0.294	1081	858
lay	-0.115	409	489
getaway	0.339	53	40
poison	-0.159	75	94
macbook	-0.442	324	538
club	0.368	1093	806
nest	-0.800	50	120
region	-0.629	27	55
physically	-1.108	34	112
took	-0.233	2305	3102
votes	0.363	173	128
responses	0.580	61	36
hol	-0.076	39	45
hiring	-0.060	52	59
peanuts	0.035	33	34
spray	0.138	97	90
tour	0.135	1518	1413
previews	0.479	52	34
standing	-0.036	275	304
heating	-0.817	33	81
secure	0.995	32	12
solid	0.225	140	119
dem	-0.033	88	97
nap	-0.065	1458	1658
any	-0.316	6099	8916
center	0.296	395	313
sleep	-0.217	8029	10634
updates	0.484	1292	848
stuck	-1.629	710	3864
cards	0.434	429	296
make	0.409	11202	7932
mobile	-0.149	476	589
computer	-0.656	1432	2943
cancer	-1.065	171	531
ended	-0.618	501	992
air	-0.511	974	1731
suitcase	-0.181	64	82
lip	-0.930	136	369
pre	0.045	312	318
responded	0.268	64	52
avoid	-0.105	206	244
practice	0.126	716	673
realized	-0.790	579	1361
games	0.180	1017	905
biology	-0.696	130	279
default	0.285	115	92
forecast	-0.884	87	226
tube	-0.009	144	155
mp3	2.010	6	0
qualify	0.526	26	16
settings	0.274	152	123
watch	0.410	7422	5248
hates	-2.058	214	1793
ear	-0.992	270	778
go	-0.208	25460	33401
accept	0.279	159	128
link	0.361	2101	1561
conditions	-0.260	33	46
plus	-0.032	1206	1327
fortunate	1.025	33	12
restart	-1.099	29	95
ghetto	-0.283	57	81
tease	0.043	95	97
periods	-0.203	35	46
services	0.497	178	115
learnt	0.284	100	80
fears	-0.233	28	38
aircon	-0.901	15	41
appeared	0.210	43	37
tantrum	-1.271	9	37
wednesdays	-0.090	23	27
five	0.070	614	610
divorce	-2.029	28	234
intern	0.394	63	45
suddenly	-1.041	154	467
sms	0.184	158	140
interwebs	0.241	36	30
sending	0.390	750	541
concert	0.187	1930	1706
picking	0.314	383	298
depressed	-2.855	64	1203
tissues	-0.716	43	95
overs	0.311	31	24
ivy	0.064	79	79
purchasing	1.132	31	10
stressing	-1.818	29	196
sumthing	-0.293	27	39
blogtv	-0.031	90	99
restored	-0.159	39	49
border	0.047	57	58
rehab	-0.050	49	55
elderly	-0.572	17	33
defend	0.400	27	19
responded	0.268	64	52
answered	0.628	152	86
tuition	-0.879	36	94
decides	-0.472	47	81
rom	-0.133	22	27
stole	-0.957	164	457
chewing	-0.181	35	45
connected	0.650	141	78
4got	-1.294	26	104
light	0.279	911	734
every1	0.092	214	208
capabilities	0.575	14	8
sunburn	-1.495	144	688
redbull	0.199	70	61
sailing	0.852	76	34
raising	0.707	58	30
cigarette	-0.097	62	73
disney	0.549	657	404
instruments	0.392	24	17
zoo	0.535	369	230
helpin	0.587	26	15
dr	-0.446	232	387
tonight's	0.327	159	122
rice	0.397	415	297
contagious	0.092	35	34
tuesday	-0.006	1266	1357
dvds	0.158	177	161
ceiling	-0.266	63	88
d/l	-0.629	8	17
exited	1.242	116	35
attending	0.362	123	91
interwebz	-0.853	9	24
cellphone	-0.462	54	92
feeel	-1.147	13	46
booze	0.296	110	87
customs	-0.207	28	37
luggage	-0.533	59	108
grown	0.046	226	230
dent	-0.629	21	43
legit	0.429	133	92
prizes	1.064	67	24
appearing	0.026	25	26
addition	1.268	109	32
ink	-0.007	109	117
lousy	-1.208	29	106
points	0.292	372	296
charms	0.757	53	26
selected	0.270	42	34
kills	-0.926	93	252
brownies	0.477	197	130
accounting	-0.683	54	115
doe	-0.194	33	43
gimme	0.708	178	93
glamour	1.221	34	10
teddy	0.405	113	80
whyy	-1.696	15	92
clickable	-0.629	2	5
ave	0.307	138	108
circus	0.469	113	75
results	0.159	438	398
te	0.317	191	148
skool	-0.661	154	319
card	-0.225	766	1023
freaking	-0.554	580	1077
sunshine	0.718	1782	926
notes	0.077	307	303
doin	0.407	769	545
face	-0.227	2042	2730
tough	-0.286	446	633
movie	2.391	40	3
combo	0.491	140	91
foot	-1.164	299	1023
ship	-0.081	166	192
picnic	0.754	358	179
cope	0.064	50	50
shopping	0.628	3092	1758
seats	-0.256	198	273
wanted	-0.732	2109	4673
2day	-0.285	799	1133
pissed	-1.732	225	1361
feeling	-0.686	3825	8093
walk	0.246	1883	1569
missed	-1.165	2331	7967
revising	-0.947	228	628
appt	-1.005	101	296
mtv	0.980	9	3
fever	-2.002	156	1238
request	0.751	357	179
text	0.225	1727	1470
updating	0.584	455	270
hoping	-0.196	1618	2098
flight	-0.429	939	1537
app	1.316	6	1
internet	-0.718	1156	2526
left	-0.828	2931	7154
local	0.270	568	462
tragic	-2.215	24	243
ringing	-0.794	52	124
abroad	-0.151	45	56
lovin	1.467	638	156
oz	0.167	172	155
charging	-0.190	82	106
chem	-0.682	111	235
roommate	-0.391	91	144
premier	-0.130	60	73
reception	0.023	120	125
strict	-0.354	26	40
ordering	0.539	118	73
mail	0.413	748	527
completed	0.773	253	124
biting	-0.690	39	84
sort	-0.029	641	703
quick	0.319	886	686
delay	-0.771	101	234
gp	-0.461	73	124
backed	-1.120	29	97
county	-0.161	114	143
illness	-1.349	27	114
sells	0.009	52	55
effing	-0.516	130	233
forums	0.117	114	108
backyard	0.250	164	136
wireless	-0.284	153	217
net	-0.183	350	448
funny	2.010	6	0
appointment	-0.783	174	407
tiny	-0.079	339	391
bf	-0.316	460	673
desk	-0.411	355	571
blackberry	0.817	16	7
lift	0.425	144	100
havin	0.227	371	315
dates	0.076	238	235
atm	-0.424	333	543
system	-0.265	418	581
carry	0.384	196	142
codes	-0.052	64	72
code	0.164	524	474
fwd	0.999	134	52
10th	0.175	141	126
cookies	0.593	692	407
rubbish	-1.435	125	563
berry	-0.033	117	129
restrictions	-1.168	6	23
cash	-0.042	295	328
drive	-0.230	1408	1889
work	-0.524	4	8
having	-0.036	6812	7529
swallow	-0.974	27	78
tat	0.180	117	104
sadly	-2.370	187	2142
surf	0.458	131	88
provide	0.985	102	40
drank	-0.406	189	303
cupcake	0.575	219	131
broken	-2.025	307	2487
mood	0.030	1236	1279
coffee	0.852	10	4
math	-0.847	428	1065
fix	-0.589	652	1253
meet	0.856	3138	1420
awesome	1.910	18	2
pleasant	1.621	203	42
demand	0.332	139	106
attend	-0.235	183	247
memory	-0.142	306	376
reply	0.546	1761	1087
seem	-0.184	746	956
comin	0.350	284	213
keys	-0.381	201	314
crappy	-1.567	184	944
dropped	-1.380	261	1109
ones	0.152	1442	1320
screwed	-1.911	82	597
win	0.911	6	2
shift	-0.789	305	717
laptop	-0.724	959	2110
forgot	-0.909	1432	3789
file	-0.670	145	303
software	-0.314	280	409
store	-0.109	1296	1541
work	-0.524	4	8
miss	-1.686	5041	29016
pouring	-1.101	131	422
goddamn	-1.263	29	112
gig	0.263	619	507
zones	-0.039	36	40
effin	-0.614	97	192
twug	-2.981	2	62
gold	0.600	365	213
appearing	0.026	25	26
recovering	-0.067	199	227
licence	-0.048	33	37
saved	0.425	362	252
delivered	0.139	137	127
haz	-0.229	102	137
areas	0.022	46	48
biking	0.385	101	73
sidekick	-0.920	42	114
synced	-0.311	10	15
sim	-0.171	124	157
paperwork	-0.931	63	172
anybody	-0.158	322	402
diggin	1.188	79	25
laser	0.310	54	42
ticks	-0.760	17	40
mite	-0.217	70	93
piercings	-0.144	25	31
chill	0.934	890	372
ma'am	1.137	116	39
stinks	-2.106	40	358
twitching	-0.942	14	40
poor	-2.262	697	7144
display	0.217	126	108
train	0.565	2350	1423
bear	0.131	382	357
reinstall	-1.508	15	76
successful	1.334	284	79
viewers	0.133	29	27
fin	0.287	39	31
expired	-1.868	19	137
purses	0.447	21	14
strep	-2.529	10	146
cables	-0.601	17	34
eatin	0.701	226	119
gained	-0.749	70	159
files	-0.653	148	304
network	0.038	347	356
disc	-0.422	87	142
upsetting	-3.109	7	190
attach	-0.534	10	19
ruined	-2.393	71	839
cnt	-0.746	161	363
cum	0.405	113	80
toll	-0.950	36	101
heading	0.373	2288	1679
dad's	-0.372	261	404
cider	0.747	98	49
various	0.447	90	61
thunder	-0.796	295	698
pleasant	1.621	203	42
champion	0.895	84	36
betta	0.166	102	92
pattern	0.154	92	84
looks	0.010	4870	5137
busted	-1.028	95	285
caramel	0.376	122	89
boxing	0.049	68	69
wireless	-0.284	153	217
muscle	-1.232	71	262
improving	0.946	57	23
opened	-0.153	197	245
dooo	-0.027	41	45
receipt	-0.194	16	21
repair	-1.201	58	208
sulk	-1.068	9	30
charged	-0.483	65	113
existing	-0.124	28	34
weekend's	-0.600	34	67
park	0.503	1685	1086
cloudy	-1.125	172	567
headphones	-0.925	105	284
company	0.312	958	747
tablet	-0.475	34	59
squeeze	0.735	89	45
financial	-0.201	75	98
fucking	-0.779	1014	2357
golden	0.561	272	165
gift	0.943	700	290
gloom	-0.924	34	93
activate	-0.710	11	25
electricity	-0.832	39	97
earliest	-0.159	27	34
bounce	0.398	87	62
snap	-0.050	199	223
home	-0.307	14734	21345
returning	-0.267	78	109
hay	-0.098	250	294
yearbook	0.019	86	90
piercing	-0.211	78	103
shyt	-0.243	38	52
crown	-0.176	58	74
canadian	0.202	138	120
prescription	-0.702	19	42
soggy	-1.140	26	89
tall	0.472	178	118
3d	0.911	573	245
horrid	-1.687	28	166
cavity	-2.666	2	45
members	0.320	216	167
countries	0.051	75	76
wrk	-1.141	82	276
thrown	-0.462	80	136
mentions	1.505	92	21
insomniac	-0.322	33	49
medical	-0.166	92	116
helps	1.123	697	241
response	0.657	276	152
remotely	0.144	12	11
satellite	-0.875	26	68
mid	-0.113	128	153
answer	0.479	972	641
dad	-0.368	2007	3091
video	1.768	10	1
sent	0.290	1478	1179
figure	0.084	962	943
hang	0.374	1554	1139
finish	-0.033	1455	1603
update	0.003	1717	1824
hate	-1.911	2244	16179
camera	-0.300	805	1158
go	-0.208	25460	33401
fell	-1.257	547	2051
gettin	-0.033	877	966
showed	0.103	260	250
missing	-1.978	884	6815
asleep	-0.709	1034	2240
messages	0.032	432	446
enjoy	1.567	5655	1257
friendly	0.947	299	123
closing	-0.906	151	400
background	0.994	924	364
nearby	0.012	56	59
swollen	-2.659	35	547
bring	0.510	2142	1370
freezing	-1.432	144	646
happening	-0.426	320	523
spider	-1.179	98	342
unfortunately	-2.189	272	2596
thunder	-0.796	295	698
study	-0.744	1059	2377
playoffs	-0.404	56	90
movies	0.644	2050	1147
dancing	0.869	943	421
feel	-0.810	7380	17676
sold	-1.303	367	1442
deleted	-1.308	158	626
signal	-0.846	61	153
sell	0.033	442	456
bloody	-0.965	412	1154
worse	-1.439	437	1967
summit	0.320	83	64
bak	-0.381	140	219
pathetic	-1.024	92	275
surfing	0.506	178	114
approved	1.038	105	39
complete	0.357	652	486
basic	0.136	100	93
jailbreak	-2.188	13	132
want	-0.631	10435	20896
parade	-0.542	190	349
storms	-1.194	109	386
move	-0.096	1395	1636
fully	0.194	228	200
there	0.089	17273	16842
evn	-0.483	10	18
willing	0.824	215	100
hopeful	0.422	72	50
directions	0.364	76	56
house	0.218	6	5
buds	0.482	78	51
jacket	-0.084	187	217
leak	-1.252	32	122
bid	-0.054	71	80
depression	-1.358	41	173
spinning	0.039	119	122
drain	-1.352	33	139
pricing	-0.027	20	22
wld	-0.007	54	58
activated	-0.359	18	28
garden	0.655	1355	750
stream	-0.124	212	256
infection	-2.618	35	525
seeing	0.429	2433	1688
properly	-0.010	170	183
full	0.101	2378	2291
paste	-0.002	73	78
pets	0.178	110	98
size	-0.174	342	434
cough	-1.104	250	806
apt	-0.362	199	305
photos	1.316	6	1
calls	-0.061	473	536
book	0.614	3113	1795
nose	-1.384	287	1224
dvd	0.133	776	724
hope	0.372	18754	13773
cab	-0.362	163	250
txt	0.067	344	343
anywhere	0.022	209	218
anymore	-1.265	119	452
study	-0.744	1059	2377
wana	-0.920	113	304
idk	-0.830	701	1715
picture	0.563	2367	1436
coping	0.332	16	12
sunday	0.285	4523	3625
cramps	-2.550	25	354
gummy	0.757	47	23
costs	-0.981	75	215
unwell	-2.161	11	110
ribbon	0.670	32	17
thing	0.038	6270	6436
failing	-1.674	65	374
pole	0.183	97	86
insert	0.246	53	44
fly	0.378	933	681
NOT FOUND
jogging	0.270	90	73
crashes	-2.008	30	245
sats	-0.621	57	114
bootcamp	-0.026	31	34
rainy	-0.810	642	1539
enabled	-0.099	16	19
circumstances	-0.737	21	48
vet	-2.106	72	638
magical	1.507	143	33
hve	-0.417	67	109
ftl	-2.524	9	132
pouts	-1.902	6	49
heal	-0.733	54	121
grandpa	-0.759	122	279
dumped	-1.416	27	122
alas	-1.871	73	511
safari	-0.521	121	218
sensitive	-0.734	40	90
ruins	-1.256	34	130
skirts	0.929	37	15
barking	-0.447	32	54
thoo	-0.311	10	15
vacation	-0.259	961	1328
fireworks	0.114	100	95
saddest	-2.567	16	235
driven	-0.164	42	53
registered	0.199	94	82
goo	0.727	133	68
degrees	-0.602	308	600
iz	-0.331	127	189
timee	0.506	41	26
landlord	-0.861	22	57
nauseous	-2.509	9	130
logged	-0.502	70	124
booze	0.296	110	87
squad	-0.129	32	39
e-mail	0.420	219	153
transportation	-1.099	9	31
doughnuts	0.484	66	43
stubborn	-0.376	28	44
film	0.591	1085	640
melted	-0.657	53	110
debit	-0.778	24	57
phn	-1.035	4	14
replying	0.677	215	116
relay	0.662	119	65
atmosphere	0.911	69	29
arguing	-0.126	47	57
specs	0.365	49	36
helpless	-2.096	8	77
camping	0.206	330	286
carnival	0.451	111	75
replacement	-1.243	48	180
desktop	0.007	237	251
retreat	0.301	70	55
parents	-0.335	987	1471
getting	-0.053	10254	11525
play	0.300	4184	3304
knee	-1.623	153	831
allergic	-2.001	49	393
followers	0.972	4703	1896
fish	0.025	604	628
cried	-1.238	262	966
recent	0.244	181	151
error	-1.398	114	495
coverage	-0.027	125	137
father's	-1.799	105	682
picking	0.314	383	298
insurance	-1.063	80	249
excited	1.392	7174	1900
leave	-0.636	1920	3866
activities	0.277	77	62
rested	1.116	105	36
performing	0.405	158	112
search	0.301	671	529
motivated	0.354	110	82
bears	0.272	137	111
fuel	0.064	81	81
NOT FOUND
gd	0.500	279	180
pin	-0.042	89	99
print	0.451	248	168
job	0.107	3854	3689
visa	0.038	77	79
bed	-0.116	9243	11058
data	-0.676	176	370
attend	-0.235	183	247
cone	-0.228	67	90
recording	0.846	421	192
controller	-0.111	41	49
puppy	-0.424	548	893
raining	-1.384	845	3597
suck	-1.327	652	2622
update	0.003	1717	1824
responding	0.529	77	48
enjoying	1.350	2887	797
register	0.092	105	102
web	1.075	10	3
chores	-0.136	162	198
buttons	0.119	110	104
downloading	0.495	433	281
nuggets	-0.190	141	182
starting	-0.232	1730	2325
shining	0.970	665	268
test	-0.338	1209	1808
voice	0.073	1062	1052
gone	-1.221	1604	5798
pain	-1.641	612	3369
come	0.169	11099	9988
invite	0.452	474	321
shifts	-0.872	59	152
download	0.062	759	760
server	-0.537	288	526
packed	-0.088	334	389
doc	-0.803	173	413
managed	0.014	435	457
healthy	0.627	489	278
dunno	-0.519	587	1052
green	1.768	10	1
lottery	0.087	85	83
hayfever	-2.462	41	524
wants	-0.656	1836	3773
well	0.421	22430	15693
remote	-0.220	112	149
function	-0.384	84	132
tweets	0.573	3296	1981
apparently	-0.772	791	1826
news	0.064	10	10
worked	0.136	1005	935
text	0.225	1727	1470
cell	-0.417	377	610
allow	0.266	108	88
here	0.117	15691	14879
NOT FOUND
user	0.319	234	181
faith	0.826	329	153
chased	-0.821	25	62
collar	-0.487	33	58
babys	-0.188	34	44
posts	0.507	412	264
towed	-1.882	6	48
physical	-0.528	87	158
cupcakes	0.740	361	183
activated	-0.359	18	28
mixtape	0.658	86	47
locals	0.944	40	16
sadness	-2.466	39	501
back-up	-0.555	6	12
nba	0.176	197	176
verified	0.757	29	14
ref	0.001	30	32
ab	0.312	81	63
began	0.129	62	58
buzzed	0.400	34	24
nighters	0.258	16	13
i`m	-0.097	200	235
mall	0.544	932	576
hallway	-0.329	26	39
nyquil	-0.892	24	64
diary	0.617	79	45
tally	-1.009	12	37
resize	1.209	21	6
contemplating	-0.046	103	115
connector	-0.159	11	14
maple	0.757	51	25
shuttle	-1.170	29	102
NOT FOUND
expressing	0.469	14	9
pleeeease	0.213	35	30
killin	-0.966	54	153
chips	0.267	390	318
commenting	0.972	61	24
prevents	-1.099	4	15
improved	1.048	90	33
document	0.128	47	44
survivors	0.015	19	20
speakers	0.119	110	104
otherwise	0.027	401	416
toasted	0.460	51	34
shortened	-0.224	14	19
card	-0.225	766	1023
daily	0.445	507	346
woke	-0.655	2522	5177
import	-0.552	19	36
contacting	0.389	17	12
flavor	0.493	85	55
tablets	-1.144	25	86
mild	-0.705	31	68
nearing	-0.170	18	23
extended	0.301	108	85
t-t	0.328	193	148
avail	0.064	18	18
evening	0.654	2079	1152
wisdom	-0.799	197	468
wer	-0.237	36	49
chrome	-0.071	117	134
loaner	-0.892	4	12
cards	0.434	429	296
registering	-0.224	17	23
mow	-0.454	61	103
defo	0.503	103	66
pine	0.700	84	44
moth	-0.686	25	54
accent	1.032	207	78
munchkin	0.064	31	31
messaging	0.322	43	33
week-end	0.606	42	24
in-store	-0.853	3	9
podcast	0.691	265	141
pennies	-0.008	26	28
taskbar	-0.447	5	9
cougar	0.534	39	24
loads	-0.110	590	702
sufficient	0.623	13	7
zoom	0.281	45	36
lettin	0.064	14	14
compatible	-0.600	16	32
resolution	-0.273	29	41
n97	-0.023	54	59
tanks	0.315	44	34
allllll	-0.217	36	48
dread	-0.853	27	69
carrier	-0.356	22	34
rear	-0.784	32	76
doritos	0.491	45	29
audit	-0.319	14	21
outdoor	0.534	103	64
disapointed	-2.563	5	82
whn	-0.224	29	39
generate	0.499	16	10
cue	-0.061	44	50
pot	0.106	218	209
civic	-0.064	21	24
housekeeper	-0.524	4	8
cuban	0.469	26	17
buses	-0.558	50	94
privilege	1.337	24	6
puts	0.213	186	160
env	-0.224	8	11
silver	0.113	166	158
poked	-1.249	13	51
sleeeep	0.435	57	39
bacc	0.064	13	13
per	0.009	301	318
immune	-1.197	16	59
veg	0.422	72	50
neglected	-1.411	34	152
cuddle	-0.886	156	405
bounced	-0.496	15	27
pm	-0.043	959	1067
maternity	-0.090	23	27
verse	0.828	57	26
remaining	-0.496	55	97
amandapalmer	-0.090	11	13
dvr	-0.246	120	164
retainer	-1.500	8	42
exhibit	0.175	37	33
bubbles	0.395	84	60
reporters	0.420	9	6
vie	0.449	24	16
supportive	1.144	52	17
NOT FOUND
groceries	0.102	78	75
sharks	0.011	36	38
bids	-0.079	12	14
finds	0.048	125	127
warfare	1.082	35	12
employment	-0.464	22	38
rang	-0.617	41	82
forcast	-1.323	7	31
sicker	-1.505	9	47
championships	0.998	27	10
unpleasant	-1.898	8	63
t-shirt	0.691	295	157
paw	-0.694	29	63
freckles	0.135	28	26
heartbeat	0.064	38	38
shorts	0.336	297	226
consistently	0.315	17	13
glasto	-0.224	17	23
walkies	0.757	11	5
nothings	-0.298	38	55
curl	-0.708	60	131
units	-0.184	31	40
professional	0.871	156	69
tub	0.361	143	106
quarter	-0.191	92	119
solely	0.169	9	8
goooood	1.582	209	45
icecream	0.229	183	155
prices	-0.294	136	195
farmer's	0.637	54	30
security	-0.283	163	231
health	0.046	335	341
partys	-0.054	15	17
tlk	-0.353	28	43
vomit	-1.339	29	121
storms	-1.194	109	386
islands	0.717	72	37
mercy	0.357	54	40
clears	-0.528	30	55
jobs	1.935	12	1
video's	0.623	34	19
haste	0.264	10	8
unseen	0.197	7	6
